# STEVAL-MKI208V1K (IIS3DWB) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],acc_x[LSB],acc_y[LSB],acc_z[LSB],int_1
7905444,7.808,-8.052,1132.465,128,-132,18565,0
7905482,-13.298,10.919,1162.782,-218,179,19062,0
7905518,-11.468,66.978,1168.882,-188,1098,19162,0
7905558,-16.531,66.978,1138.016,-271,1098,18656,0
7905597,-19.154,104.920,1166.503,-314,1720,19123,0
7905631,-45.811,107.604,1152.046,-751,1764,18886,0
7905667,-31.110,153.720,1155.340,-510,2520,18940,0
7905705,-47.641,147.803,1142.713,-781,2423,18733,0
7905742,-55.449,170.861,1130.086,-909,2801,18526,0
7905779,-57.340,173.118,1144.604,-940,2838,18764,0
7905816,-51.850,189.405,1124.474,-850,3105,18434,0
7905854,-83.448,176.351,1131.001,-1368,2891,18541,0
7905890,-50.874,200.263,1102.087,-834,3283,18067,0
7905928,-62.342,188.063,1125.938,-1022,3083,18458,0
7905964,-45.872,192.089,1082.933,-752,3149,17753,0
7906002,-26.108,200.690,1081.530,-428,3290,17730,0
7906039,0.976,166.408,1070.306,16,2728,17546,0
7906077,31.354,164.090,1049.749,514,2690,17209,0
7906113,15.738,149.206,1056.276,258,2446,17316,0
7906152,19.398,150.975,1003.023,318,2475,16443,0
7906189,17.568,127.490,1001.681,288,2090,16421,0
7906225,31.842,112.606,1002.108,522,1846,16428,0
7906261,22.143,83.265,990.945,363,1365,16245,0
7906301,40.077,61.976,973.682,657,1016,15962,0
7906337,25.803,27.206,986.736,423,446,16176,0
7906374,27.694,18.605,966.179,454,305,15839,0
7906413,26.779,-58.194,969.900,439,-954,15900,0
7906448,17.568,-64.965,967.582,288,-1065,15862,0
7906486,29.951,-109.251,972.218,491,-1791,15938,0
7906522,28.609,-109.678,970.876,469,-1798,15916,0
7906561,31.354,-138.104,960.079,514,-2264,15739,0
7906597,56.608,-133.590,961.055,928,-2190,15755,0
7906634,65.392,-156.221,953.552,1072,-2561,15632,0
7906671,51.545,-175.192,948.916,845,-2872,15556,0
7906708,57.096,-172.935,956.846,936,-2835,15686,0
7906749,74.054,-179.706,933.056,1214,-2946,15296,0
7906783,91.988,-172.874,947.025,1508,-2834,15525,0
7906820,84.180,-182.878,970.388,1380,-2998,15908,0
7906861,107.604,-157.136,968.070,1764,-2576,15870,0
7906895,89.243,-189.161,979.721,1463,-3101,16061,0
7906931,101.138,-185.562,1006.805,1658,-3042,16505,0
7906970,69.906,-210.450,1010.099,1146,-3450,16559,0
7907009,72.712,-196.847,1036.695,1192,-3227,16995,0
7907045,35.502,-191.418,1050.237,582,-3138,17217,0
7907080,23.058,-186.904,1060.058,378,-3064,17378,0
7907117,28.121,-185.562,1078.724,461,-3042,17684,0
7907154,35.014,-173.850,1089.460,574,-2850,17860,0
7907191,38.674,-190.076,1102.514,634,-3116,18074,0
7907229,17.568,-171.105,1125.450,288,-2805,18450,0
7907266,18.971,-151.707,1113.250,311,-2487,18250,0
7907304,17.568,-133.163,1141.310,288,-2183,18710,0
7907344,9.760,-89.304,1132.404,160,-1464,18564,0
7907378,24.034,-64.538,1152.046,394,-1058,18886,0
7907415,-7.686,-64.050,1156.255,-126,-1050,18955,0
7907453,-3.538,11.407,1127.768,-58,187,18488,0
7907493,-26.108,28.548,1151.131,-428,468,18871,0
7907527,-8.662,66.063,1144.116,-142,1083,18756,0
7907563,-20.130,90.890,1183.339,-330,1490,19399,0
7907604,-34.770,87.291,1174.494,-570,1431,19254,0
7907641,-40.321,117.120,1159.976,-661,1920,19016,0
7907675,-66.063,127.490,1149.240,-1083,2090,18840,0
7907712,-44.042,157.319,1138.016,-722,2579,18656,0
7907752,-58.682,170.434,1146.434,-962,2794,18794,0
7907789,-74.786,176.290,1151.558,-1226,2890,18878,0
7907824,-82.533,177.632,1141.310,-1353,2912,18710,0
7907862,-51.362,212.890,1132.465,-842,3490,18565,0
7907898,-77.531,177.632,1110.078,-1271,2912,18198,0
7907935,-56.852,212.890,1097.390,-932,3490,17990,0
7907972,-59.170,196.176,1102.575,-970,3216,18075,0
7908011,-8.174,172.264,1085.251,-134,2824,17791,0
7908046,-0.366,176.778,1082.933,-6,2898,17753,0
7908084,43.310,157.746,1032.486,710,2586,16926,0
7908121,28.121,147.864,1038.586,461,2424,17026,0
7908159,18.056,127.490,1015.650,296,2090,16650,0
7908196,46.055,146.034,987.651,755,2394,16191,0
7908233,19.886,94.062,1024.068,326,1542,16788,0
7908270,35.502,78.263,987.651,582,1283,16191,0
7908308,32.269,50.691,965.264,529,831,15824,0
7908345,13.908,27.206,973.194,228,446,15954,0
7908381,4.697,-18.422,987.163,77,-302,16183,0
7908418,27.633,-32.879,985.760,453,-539,16160,0
7908454,34.099,-58.194,967.582,559,-954,15862,0
7908492,22.204,-116.022,973.194,364,-1902,15954,0
7908530,25.864,-111.935,978.318,424,-1835,16038,0
7908567,53.436,-143.106,941.413,876,-2346,15433,0
7908606,32.757,-153.476,983.930,537,-2516,16130,0
7908645,73.139,-136.335,934.886,1199,-2235,15326,0
7908679,65.392,-175.192,961.482,1072,-2872,15762,0
7908715,75.457,-161.650,944.707,1237,-2650,15487,0
7908753,81.862,-171.166,947.025,1342,-2806,15525,0
7908790,77.714,-185.074,976.000,1274,-3034,16000,0
7908827,107.604,-190.564,979.233,1764,-3124,16053,0
7908864,109.434,-167.018,975.512,1794,-2738,15992,0
7908902,90.158,-186.538,987.224,1478,-3058,16184,0
7908938,83.692,-203.618,1001.193,1372,-3338,16413,0
7908976,83.692,-189.588,997.472,1372,-3108,16352,0
7909013,50.630,-202.764,1037.183,830,-3324,17003,0
7909052,44.652,-181.536,1047.004,732,-2976,17164,0
7909092,51.118,-174.277,1053.470,838,-2857,17270,0
7909125,7.442,-194.163,1096.475,122,-3183,17975,0
7909161,35.502,-184.647,1086.654,582,-3027,17814,0
7909201,30.439,-185.135,1091.290,499,-3035,17890,0
7909236,19.398,-174.704,1110.932,318,-2864,18212,0
7909273,23.058,-130.479,1120.753,378,-2139,18373,0
7909310,11.163,-134.078,1158.634,183,-2198,18994,0
7909348,25.376,-94.306,1129.598,416,-1546,18518,0
7909385,25.376,-68.564,1144.604,416,-1124,18764,0
7909422,-3.050,-35.990,1137.528,-50,-590,18648,0
7909458,-13.664,-1.220,1140.822,-224,-20,18702,0
7909496,-5.368,55.266,1143.201,-88,906,18741,0
7909534,7.442,89.975,1156.682,122,1475,18962,0
7909571,-37.576,86.376,1156.682,-616,1416,18962,0
7909608,-26.535,109.007,1160.952,-435,1787,19032,0
7909645,-52.704,122.122,1152.046,-864,2002,18886,0
7909682,-41.236,137.433,1166.015,-676,2253,19115,0
7909720,-49.959,174.033,1142.713,-819,2853,18733,0
7909758,-79.361,161.406,1152.046,-1301,2646,18886,0
7909794,-53.680,188.490,1143.628,-880,3090,18748,0
7909831,-55.937,183.122,1129.171,-917,3002,18511,0
7909868,-86.254,166.835,1117.032,-1414,2735,18312,0
7909906,-65.575,196.664,1101.111,-1075,3224,18051,0
7909942,-50.386,202.947,1110.444,-826,3327,18204,0
7909980,-39.406,193.004,1089.948,-646,3164,17868,0
7910018,-13.664,191.662,1067.988,-224,3142,17508,0
7910054,17.080,169.519,1050.237,280,2779,17217,0
7910091,5.612,140.605,1062.864,92,2305,17424,0
7910128,18.544,147.864,1043.222,304,2424,17102,0
7910168,22.631,145.119,1007.720,371,2379,16520,0
7910203,17.568,124.806,997.472,288,2046,16352,0
7910240,28.609,103.578,1005.402,469,1698,16482,0
7910279,26.352,77.836,974.536,432,1276,15976,0
7910318,20.801,39.894,983.442,341,654,16122,0
7910355,12.993,-6.649,990.457,213,-109,16237,0
7910389,22.204,10.980,959.652,364,180,15732,0
7910425,30.012,-61.366,968.985,492,-1006,15885,0
7910464,17.568,-90.707,960.567,288,-1487,15747,0
7910500,34.099,-97.051,937.204,559,-1591,15364,0
7910537,43.737,-117.852,958.188,717,-1932,15708,0
7910574,24.461,-143.960,959.164,401,-2360,15724,0
7910614,51.118,-145.363,938.607,838,-2383,15387,0
7910652,43.310,-150.792,964.288,710,-2472,15808,0
7910686,77.287,-159.820,959.652,1267,-2620,15732,0
7910723,51.606,-174.704,963.373,846,-2864,15793,0
7910763,94.733,-154.391,968.009,1553,-2531,15869,0
7910798,75.457,-172.935,967.094,1237,-2835,15854,0
7910835,97.478,-182.024,952.637,1598,-2984,15617,0
7910873,116.327,-181.963,996.069,1907,-2983,16329,0
7910909,99.796,-192.394,992.775,1636,-3154,16275,0
7910947,97.966,-196.847,1004.487,1606,-3227,16467,0
7910983,69.906,-209.962,1012.417,1146,-3442,16597,0
7911022,70.394,-200.934,1010.038,1154,-3294,16558,0
7911059,24.461,-193.736,1059.082,401,-3176,17362,0
7911095,33.672,-178.791,1058.655,552,-2931,17355,0
7911132,24.949,-189.161,1090.375,409,-3101,17875,0
7911169,14.762,-204.533,1113.311,242,-3353,18251,0
7911206,30.866,-172.020,1087.142,506,-2820,17822,0
7911246,13.420,-157.624,1115.629,220,-2584,18289,0
7911281,30.439,-134.078,1142.286,499,-2198,18726,0
7911318,11.590,-109.678,1161.440,190,-1798,19040,0
7911355,19.886,-84.851,1126.853,326,-1391,18473,0
7911396,0.122,-59.048,1145.031,2,-968,18771,0
7911429,16.226,-22.936,1123.559,266,-376,18419,0
7911466,-27.450,-1.708,1158.573,-450,-28,18993,0
7911503,-12.749,46.238,1130.086,-209,758,18526,0
7911540,-15.067,65.636,1154.364,-247,1076,18924,0
7911578,-21.472,96.380,1143.628,-352,1580,18748,0
7911615,-33.916,86.376,1165.100,-556,1416,19100,0
7911654,-33.916,137.006,1157.170,-556,2246,18970,0
7911691,-38.491,165.005,1148.325,-631,2705,18825,0
7911727,-61.488,137.921,1169.370,-1008,2261,19170,0
7911767,-52.704,180.804,1116.056,-864,2964,18296,0
7911800,-85.339,174.460,1168.394,-1399,2860,19154,0
7911838,-78.446,182.207,1136.613,-1286,2987,18633,0
7911875,-62.830,197.091,1123.559,-1030,3231,18419,0
7911913,-65.148,184.891,1115.141,-1068,3031,18281,0
7911949,-35.746,214.232,1088.057,-586,3512,17837,0
7911987,-33.855,174.948,1091.351,-555,2868,17891,0
7912024,-9.028,175.375,1064.694,-148,2875,17454,0
7912063,17.568,165.005,1056.276,288,2705,17316,0
7912099,27.694,168.604,1028.338,454,2764,16858,0
7912136,36.844,137.006,1045.113,604,2246,17133,0
7912174,30.439,146.034,1029.680,499,2394,16880,0
7912212,29.951,130.235,1027.362,491,2135,16842,0
7912247,27.206,91.805,1001.620,446,1505,16420,0
7912284,13.420,54.778,981.124,220,898,16084,0
7912323,27.206,40.748,973.682,446,668,15962,0
7912358,13.420,5.978,968.985,220,98,15885,0
7912396,18.056,-29.280,984.906,296,-480,16146,0
7912433,32.269,-49.532,970.876,529,-812,15916,0
7912470,18.056,-101.992,983.930,296,-1672,16130,0
7912508,42.334,-110.105,968.985,694,-1805,15885,0
7912545,40.992,-131.821,963.373,672,-2161,15793,0
7912581,44.225,-144.448,962.885,725,-2368,15785,0
7912618,34.587,-158.905,959.652,567,-2605,15732,0
7912655,56.181,-142.679,954.528,921,-2339,15648,0
7912693,53.863,-170.190,947.940,883,-2790,15540,0
7912730,79.117,-163.419,962.885,1297,-2679,15785,0
7912766,85.156,-157.990,968.497,1396,-2590,15877,0
7912806,70.882,-176.107,982.100,1162,-2887,16100,0
7912842,112.179,-162.992,966.667,1839,-2672,15847,0
7912879,98.881,-169.336,988.078,1621,-2776,16198,0
7912916,98.881,-199.104,999.302,1621,-3264,16382,0
7912953,93.330,-195.993,998.387,1530,-3213,16367,0
7912990,77.287,-199.104,1032.486,1267,-3264,16926,0
7913029,54.351,-195.505,1032.486,891,-3205,16926,0
7913066,43.798,-186.050,1060.546,718,-3050,17386,0
7913103,12.566,-188.307,1073.112,206,-3087,17592,0
7913139,35.929,-201.422,1065.182,589,-3302,17462,0
7913176,9.272,-199.592,1091.839,152,-3272,17899,0
7913216,30.866,-192.760,1105.808,506,-3160,18128,0
7913252,15.738,-153.049,1115.141,258,-2509,18281,0
7913288,-3.111,-139.080,1140.822,-51,-2280,18702,0
7913325,29.097,-112.850,1138.016,477,-1850,18656,0
7913363,20.313,-81.679,1147.898,333,-1339,18818,0
7913401,6.527,-50.935,1159.488,107,-835,19008,0
7913437,9.272,-21.594,1165.100,152,-354,19100,0
7913475,-6.771,24.949,1148.325,-111,409,18825,0
7913512,1.952,55.266,1148.264,32,906,18824,0
7913552,-10.919,74.664,1148.325,-179,1224,18825,0
7913586,-33.001,78.690,1176.324,-541,1290,19284,0
7913622,-28.365,125.660,1159.488,-465,2060,19008,0
7913663,-46.726,119.804,1154.852,-766,1964,18932,0
7913697,-45.872,150.121,1159.061,-752,2461,19001,0
7913734,-45.384,149.206,1151.619,-744,2446,18879,0
7913773,-60.512,173.118,1132.404,-992,2838,18564,0
7913810,-76.616,162.260,1134.295,-1256,2660,18595,0
7913848,-64.660,206.119,1117.520,-1060,3379,18320,0
7913882,-99.064,177.632,1128.683,-1624,2912,18503,0
7913920,-70.638,195.688,1109.529,-1158,3208,18189,0
7913956,-43.981,217.892,1095.987,-721,3572,17967,0
7913994,-21.472,201.178,1073.112,-352,3298,17592,0
7914032,-27.938,168.177,1071.282,-458,2757,17562,0
7914069,35.502,191.235,1046.516,582,3135,17156,0
7914106,28.609,160.918,1031.083,469,2638,16903,0
7914143,37.820,149.206,1016.626,620,2446,16666,0
7914180,30.439,141.947,1022.665,499,2327,16765,0
7914218,30.866,130.174,998.387,506,2134,16367,0
7914256,13.420,76.494,1026.386,220,1254,16826,0
7914292,20.740,78.690,962.458,340,1290,15778,0
7914328,32.696,39.894,975.024,536,654,15984,0
7914366,23.546,-4.880,981.124,386,-80,16084,0
7914404,38.247,-27.023,967.582,627,-443,15862,0
7914440,27.206,-67.649,972.706,446,-1109,15946,0
7914478,32.696,-110.532,952.637,536,-1812,15617,0
7914518,20.313,-125.904,961.482,333,-2064,15762,0
7914551,24.461,-149.877,959.164,401,-2457,15724,0
7914589,38.247,-134.566,960.140,627,-2206,15740,0
7914627,40.992,-157.990,970.388,672,-2590,15908,0
7914665,57.096,-139.507,943.792,936,-2287,15472,0
7914700,78.202,-164.334,960.994,1282,-2694,15754,0
7914738,66.734,-172.874,964.776,1094,-2834,15816,0
7914774,87.352,-154.391,943.792,1432,-2531,15472,0
7914814,83.265,-160.735,970.876,1365,-2635,15916,0
7914849,105.774,-165.249,979.721,1734,-2709,16061,0
7914886,87.840,-176.534,1001.193,1440,-2894,16413,0
7914923,102.114,-192.333,994.666,1674,-3153,16306,0
7914961,78.202,-207.705,999.302,1282,-3405,16382,0
7914998,63.501,-200.080,1036.695,1041,-3280,16995,0
7915037,36.844,-195.932,1039.013,604,-3212,17033,0
7915072,33.184,-165.249,1059.082,544,-2709,17362,0
7915109,21.106,-192.333,1091.778,346,-3153,17898,0
7915146,29.890,-197.274,1089.948,490,-3234,17868,0
7915184,31.720,-184.220,1098.366,520,-3020,18006,0
7915220,26.230,-187.819,1123.071,430,-3079,18411,0
7915259,45.506,-155.306,1112.823,746,-2546,18243,0
7915296,5.490,-149.877,1143.140,90,-2457,18740,0
7915332,31.232,-109.190,1150.582,512,-1790,18862,0
7915369,12.871,-79.422,1149.240,211,-1302,18840,0
7915406,19.276,-48.678,1161.379,316,-798,19039,0
7915444,-15.616,-6.222,1163.270,-256,-102,19070,0
7915481,-22.021,29.463,1148.752,-361,483,18832,0
7915519,-15.189,56.608,1141.310,-249,928,18710,0
7915559,-28.060,95.892,1160.952,-460,1572,19032,0
7915593,-44.530,88.694,1162.782,-730,1454,19062,0
7915629,-45.933,117.547,1165.100,-753,1927,19100,0
7915669,-48.251,122.549,1135.698,-791,2009,18618,0
7915708,-65.697,147.803,1152.046,-1077,2423,18886,0
7915742,-55.632,154.635,1137.589,-912,2535,18649,0
7915778,-57.462,172.691,1117.520,-942,2831,18320,0
7915815,-72.590,172.264,1152.046,-1190,2824,18886,0
7915853,-63.867,198.006,1103.490,-1047,3246,18090,0
7915890,-81.801,190.747,1117.947,-1341,3127,18327,0
7915927,-62.952,197.518,1115.629,-1032,3238,18289,0
7915965,-34.038,198.921,1092.266,-558,3261,17906,0
7916003,-33.550,186.660,1085.251,-550,3060,17791,0
7916040,4.575,180.804,1074.088,75,2964,17608,0
7916076,11.956,160.918,1071.282,196,2638,17562,0
7916113,34.038,144.692,1020.347,558,2372,16727,0
7916149,22.997,153.720,1040.416,377,2520,17056,0
7916187,31.720,160.918,1007.293,520,2638,16513,0
7916224,13.298,110.349,1033.889,218,1809,16949,0
7916261,32.208,96.807,972.218,528,1587,15938,0
7916298,28.060,44.896,996.496,460,736,16336,0
7916336,17.019,32.696,971.730,279,536,15930,0
7916373,18.361,-3.904,962.458,301,-64,15778,0
7916413,13.786,-46.848,999.790,226,-768,16390,0
7916449,26.169,-60.024,962.458,429,-984,15778,0
7916488,20.191,-105.652,975.024,331,-1732,15984,0
7916522,21.594,-112.850,976.915,354,-1850,16015,0
7916559,25.254,-141.276,970.876,414,-2316,15916,0
7916600,47.763,-132.248,949.831,783,-2168,15571,0
7916638,49.654,-164.334,963.800,814,-2694,15800,0
7916670,67.954,-154.391,970.815,1114,-2531,15915,0
7916708,74.847,-176.046,940.925,1227,-2886,15425,0
7916748,84.546,-169.275,952.637,1386,-2775,15617,0
7916782,61.976,-168.360,965.264,1016,-2760,15824,0
7916819,96.502,-157.990,947.086,1582,-2590,15526,0
7916858,86.864,-187.819,999.302,1424,-3079,16382,0
7916894,116.693,-171.105,976.427,1913,-2805,16007,0
7916931,85.461,-212.707,1025.044,1401,-3487,16804,0
7916970,102.480,-193.248,998.448,1680,-3168,16368,0
7917004,67.588,-202.764,1024.068,1108,-3324,16788,0
7917042,56.059,-171.105,1034.377,919,-2805,16957,0
7917079,28.060,-199.958,1062.376,460,-3278,17416,0
7917117,22.997,-187.819,1095.072,377,-3079,17952,0
7917156,33.550,-174.704,1097.878,550,-2864,17998,0
7917192,28.914,-184.647,1109.529,474,-3027,18189,0
7917228,8.723,-189.161,1124.962,143,-3101,18442,0
7917269,6.893,-141.276,1136.674,113,-2316,18634,0
7917307,31.659,-117.364,1121.668,519,-1924,18388,0
7917341,5.063,-113.704,1155.828,83,-1864,18948,0
7917376,17.934,-73.078,1151.558,294,-1198,18878,0
7917416,1.403,-42.334,1131.977,23,-694,18557,0
7917453,-6.893,-10.736,1145.519,-113,-176,18779,0
7917490,-2.318,33.062,1155.340,-38,542,18940,0
7917526,-3.172,60.207,1143.628,-52,987,18748,0
7917564,-17.446,77.348,1161.867,-286,1268,19047,0
7917604,-34.892,82.350,1168.394,-572,1350,19154,0
7917637,-33.062,126.148,1149.728,-542,2068,18848,0
7917674,-44.103,144.265,1152.046,-723,2365,18886,0
7917713,-62.037,155.977,1150.216,-1017,2557,18856,0
7917749,-66.185,157.746,1149.728,-1085,2586,18848,0
7917786,-83.631,167.262,1162.782,-1371,2742,19062,0
7917823,-51.911,197.518,1108.126,-851,3238,18166,0
7917862,-98.759,173.606,1131.062,-1619,2846,18542,0
7917898,-58.804,201.605,1101.172,-964,3305,18052,0
7917935,-82.228,199.348,1122.156,-1348,3268,18396,0
7917971,-26.169,199.348,1094.157,-429,3268,17937,0
7918013,-14.213,179.889,1082.506,-233,2949,17746,0
7918046,5.978,187.148,1047.004,98,3068,17164,0
7918083,1.830,133.407,1059.082,30,2187,17362,0
7918120,35.868,159.149,1039.928,588,2609,17048,0
7918158,43.188,154.635,1031.510,708,2535,16910,0
7918195,16.104,123.952,1016.626,264,2032,16666,0
7918232,53.314,130.662,1013.820,874,2142,16620,0
7918268,2.318,51.606,1013.332,38,846,16612,0
7918307,13.786,36.722,979.721,226,602,16061,0
7918344,38.186,29.036,971.303,626,476,15923,0
7918380,9.638,-21.106,974.109,158,-346,15969,0
7918420,33.977,-45.506,969.412,557,-746,15892,0
7918456,30.805,-72.163,957.334,505,-1183,15694,0
7918496,28.487,-114.192,982.039,467,-1872,16099,0
7918529,28.914,-125.538,946.537,474,-2058,15517,0
7918566,39.528,-150.792,950.746,648,-2472,15586,0
7918603,46.421,-147.193,954.040,761,-2413,15640,0
7918642,61.549,-152.134,961.970,1009,-2494,15770,0
7918678,51.911,-182.390,955.870,851,-2990,15670,0
7918719,75.335,-145.790,947.452,1235,-2390,15532,0
7918752,51.911,-172.874,955.443,851,-2834,15663,0
7918789,89.609,-180.560,960.994,1469,-2960,15754,0
7918829,96.929,-163.480,962.458,1589,-2680,15778,0
7918868,97.417,-174.277,984.845,1597,-2857,16145,0
7918901,97.417,-181.048,985.333,1597,-2968,16153,0
7918938,101.504,-207.278,990.945,1664,-3398,16245,0
7918975,75.823,-196.420,1008.208,1243,-3220,16528,0
7919014,53.741,-199.165,1033.889,881,-3265,16949,0
7919049,59.658,-172.935,1033.950,978,-2835,16950,0
7919086,19.764,-206.363,1067.988,324,-3383,17508,0
7919124,43.676,-187.392,1072.624,716,-3072,17584,0
7919160,14.274,-205.448,1073.600,234,-3368,17600,0
7919198,16.104,-198.250,1120.326,264,-3250,18366,0
7919236,12.383,-176.534,1112.823,203,-2894,18243,0
7919272,11.041,-159.820,1139.480,181,-2620,18680,0
7919310,17.934,-127.307,1144.604,294,-2087,18764,0
7919346,16.592,-101.504,1160.952,272,-1664,19032,0
7919384,10.126,-73.993,1136.186,166,-1213,18626,0
7919421,0.427,-28.365,1165.100,7,-465,19100,0
7919458,-1.342,-2.196,1161.806,-22,-36,19046,0
7919497,-20.252,52.948,1139.907,-332,868,18687,0
7919533,-30.744,50.264,1158.634,-504,824,18994,0
7919569,4.636,88.694,1144.604,76,1454,18764,0
7919607,-25.254,104.920,1143.140,-414,1720,18740,0
7919646,-50.508,122.122,1142.225,-828,2002,18725,0
7919681,-47.763,147.864,1149.240,-783,2424,18840,0
7919718,-45.018,169.519,1146.434,-738,2779,18794,0
7919756,-73.505,163.175,1154.364,-1205,2675,18924,0
7919797,-70.272,179.462,1137.528,-1152,2942,18648,0
7919830,-53.741,187.575,1123.132,-881,3075,18412,0
7919867,-73.932,181.292,1138.016,-1212,2972,18656,0
7919904,-78.568,194.346,1122.156,-1288,3186,18396,0
7919941,-37.698,216.550,1106.784,-618,3550,18144,0
7919981,-35.868,203.435,1108.614,-588,3335,18174,0
7920020,-17.446,179.035,1082.445,-286,2935,17745,0
7920057,5.978,177.266,1059.082,98,2906,17362,0
